Sort	Isolate Sort	Realm	Subrealm	Kingdom	Subkingdom	Phylum	Subphylum	Class	Subclass	Order	Suborder	Family	Subfamily	Genus	Subgenus	Species	Exemplar or additional isolate	Virus name(s)	Virus name abbreviation(s)	Virus isolate designation	Virus GENBANK accession	Virus REFSEQ accession	Genome coverage	Genome composition	Host source	File_identifier
2632	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Tybeckvirinae	Lenusvirus		Lenusvirus nyseid	E	Lactobacillus phage Nyseid			MG765276	NC_047925	Complete genome	dsDNA	bacteria	Lenusvirus_nyseid.2632.MG765276
2633	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Tybeckvirinae	Lenusvirus		Lenusvirus SAC12	E	Lactobacillus phage SA-C12			KU052488	NC_047760	Complete genome	dsDNA	bacteria	Lenusvirus_SAC12.2633.KU052488
2634	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Tybeckvirinae	Lidleunavirus		Lidleunavirus Ldl1	E	Lactobacillus phage Ldl1			KM514685	NC_026609	Complete genome	dsDNA	bacteria	Lidleunavirus_Ldl1.2634.KM514685
2635	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Tybeckvirinae	Lidleunavirus		Lidleunavirus ViSo2018a	E	Lactobacillus phage ViSo-2018a			CP031026	NC_048104	Partial genome	dsDNA	bacteria	Lidleunavirus_ViSo2018a.2635.CP031026
2636	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Tybeckvirinae	Maenadvirus		Maenadvirus maenad	E	Lactobacillus phage Maenad			MG765274	NC_047931	Complete genome	dsDNA	bacteria	Maenadvirus_maenad.2636.MG765274
2637	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Tybeckvirinae	Maenadvirus		Maenadvirus P1	E	Lactobacillus phage P1			KX223815	NC_047764	Complete genome	dsDNA	bacteria	Maenadvirus_P1.2637.KX223815
2638	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Tybeckvirinae	Maenadvirus		Maenadvirus satyr	E	Lactobacillus phage Satyr			MG744354	NC_047918	Complete genome	dsDNA	bacteria	Maenadvirus_satyr.2638.MG744354
2639	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Vequintavirinae	Avunavirus		Avunavirus Av05	E	Escherichia phage Av-05			KM190144	NC_025830	Complete genome	dsDNA	bacteria	Avunavirus_Av05.2639.KM190144
2640	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Vequintavirinae	Certrevirus		Certrevirus CR3	E	Cronobacter phage CR3			JQ691612	NC_017974	Complete genome	dsDNA	bacteria	Certrevirus_CR3.2640.JQ691612
2641	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Vequintavirinae	Certrevirus		Certrevirus CR8	E	Cronobacter phage CR8			KC954774	NC_024354	Complete genome	dsDNA	bacteria	Certrevirus_CR8.2641.KC954774
2642	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Vequintavirinae	Certrevirus		Certrevirus CR9	E	Cronobacter phage CR9			JQ691611	NC_023717	Complete genome	dsDNA	bacteria	Certrevirus_CR9.2642.JQ691611
2643	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Vequintavirinae	Certrevirus		Certrevirus PBES02	E	Cronobacter phage PBES 02			KT353109	NC_028672	Complete genome	dsDNA	bacteria	Certrevirus_PBES02.2643.KT353109
2644	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Vequintavirinae	Certrevirus		Certrevirus phiTE	E	Pectobacterium phage phiTE			JQ015307	NC_020201	Complete genome	dsDNA	bacteria	Certrevirus_phiTE.2644.JQ015307
2645	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Vequintavirinae	Henunavirus		Henunavirus hena1	E	Erwinia phage Hena1			MN732867	NC_048828	Complete genome	dsDNA	bacteria	Henunavirus_hena1.2645.MN732867
2646	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Vequintavirinae	Henunavirus		Henunavirus SNUABM01	E	Erwinia phage pEp_SNUABM_01			MN184887	NC_048807	Complete genome	dsDNA	bacteria	Henunavirus_SNUABM01.2646.MN184887
2647	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Vequintavirinae	Mydovirus		Mydovirus BIS47	E	Klebsiella phage vB_KpnM_BIS47			KY652726	NC_048656	Complete genome	dsDNA	bacteria	Mydovirus_BIS47.2647.KY652726
2648	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Vequintavirinae	Mydovirus		Mydovirus KB57	E	Klebsiella phage vB_KpnM_KB57			KT934943	NC_028659	Complete genome	dsDNA	bacteria	Mydovirus_KB57.2648.KT934943
2650	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Vequintavirinae	Mydovirus		Mydovirus KpS8	E	Klebsiella phage KpS8			MT178275	NC_048873	Complete genome	dsDNA	bacteria	Mydovirus_KpS8.2650.MT178275
2651	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Vequintavirinae	Mydovirus		Mydovirus mydo	E	Proteus phage Mydo			MK024806	NC_048741	Complete genome	dsDNA	bacteria	Mydovirus_mydo.2651.MK024806
2652	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Vequintavirinae	Mydovirus		Mydovirus Ro1	E	Raoultella phage Ro1			MG250486	NC_048682	Complete genome	dsDNA	bacteria	Mydovirus_Ro1.2652.MG250486
2653	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Vequintavirinae	Seunavirus		Seunavirus 4MG	E	Escherichia phage 4MG			KF550303	NC_022968	Complete genome	dsDNA	bacteria	Seunavirus_4MG.2653.KF550303
2654	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Vequintavirinae	Seunavirus		Seunavirus GAP31	E	Cronobacter phage vB_CsaM_GAP31			JN882284	NC_019400	Complete genome	dsDNA	bacteria	Seunavirus_GAP31.2654.JN882284
2655	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Vequintavirinae	Seunavirus		Seunavirus PVPSE1	E	Salmonella phage PVPSE1			GU070616	NC_016071	Complete genome	dsDNA	bacteria	Seunavirus_PVPSE1.2655.GU070616
2656	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Vequintavirinae	Seunavirus		Seunavirus SSE121	E	Salmonella phage SSE121			JX181824	NC_027351	Complete genome	dsDNA	bacteria	Seunavirus_SSE121.2656.JX181824
2657	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Vequintavirinae	Vequintavirus		Vequintavirus APECc02	E	Escherichia phage APECc02			KR698074	NC_041869	Complete genome	dsDNA	bacteria	Vequintavirus_APECc02.2657.KR698074
2658	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Vequintavirinae	Vequintavirus		Vequintavirus FFH2	E	Escherichia phage FFH2			KJ190158	NC_024134	Complete genome	dsDNA	bacteria	Vequintavirus_FFH2.2658.KJ190158
2659	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Vequintavirinae	Vequintavirus		Vequintavirus FV3	E	Escherichia phage FV3			JQ031132	NC_019517	Complete genome	dsDNA	bacteria	Vequintavirus_FV3.2659.JQ031132
2660	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Vequintavirinae	Vequintavirus		Vequintavirus JES2013	E	Escherichia phage JES2013			KC690136	NC_022323	Complete genome	dsDNA	bacteria	Vequintavirus_JES2013.2660.KC690136
2661	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Vequintavirinae	Vequintavirus		Vequintavirus murica	E	Escherichia phage Murica			KT001917	NC_041871	Complete genome	dsDNA	bacteria	Vequintavirus_murica.2661.KT001917
2662	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Vequintavirinae	Vequintavirus		Vequintavirus slur16	E	Escherichia phage slur16			LN881727	NC_028248	Complete genome	dsDNA	bacteria	Vequintavirus_slur16.2662.LN881727
2663	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Vequintavirinae	Vequintavirus		Vequintavirus V18	E	Escherichia phage V18			KY683736	NC_041937	Complete genome	dsDNA	bacteria	Vequintavirus_V18.2663.KY683736
2664	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Vequintavirinae	Vequintavirus		Vequintavirus V5	E	Escherichia phage V5			DQ832317	NC_011041	Complete genome	dsDNA	bacteria	Vequintavirus_V5.2664.DQ832317
2665	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Amginevirus		Amginevirus amgine	E	Mycobacterium phage Amgine			MF324915	NC_051605	Complete genome	dsDNA	bacteria	Amginevirus_amgine.2665.MF324915
2666	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Amginevirus		Amginevirus amohnition	E	Mycobacterium phage Amohnition			MF140398	NC_051606	Complete genome	dsDNA	bacteria	Amginevirus_amohnition.2666.MF140398
2667	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Amginevirus		Amginevirus darthP	E	Mycobacterium phage DarthP			MF140406	NC_051607	Complete genome	dsDNA	bacteria	Amginevirus_darthP.2667.MF140406
2668	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Amginevirus		Amginevirus ekdilam	E	Mycobacterium phage Ekdilam			MN234199	NC_051608	Complete genome	dsDNA	bacteria	Amginevirus_ekdilam.2668.MN234199
2669	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Amginevirus		Amginevirus ellie	E	Mycobacterium phage Ellie			MT723940	NC_051609	Complete genome	dsDNA	bacteria	Amginevirus_ellie.2669.MT723940
2670	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Aminayvirus		Aminayvirus aminay	E	Mycobacterium phage Aminay			MH509442	NC_051588	Complete genome	dsDNA	bacteria	Aminayvirus_aminay.2670.MH509442
2671	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Anayavirus		Anayavirus adephagia	E	Mycobacterium phage Adephagia			JF704105	NC_051610	Complete genome	dsDNA	bacteria	Anayavirus_adephagia.2671.JF704105
2672	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Anayavirus		Anayavirus adonis	E	Mycobacterium phage Adonis			MH001453	NC_051611	Complete genome	dsDNA	bacteria	Anayavirus_adonis.2672.MH001453
2673	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Anayavirus		Anayavirus alishaPH	E	Mycobacterium phage AlishaPH			MH077577	NC_051612	Complete genome	dsDNA	bacteria	Anayavirus_alishaPH.2673.MH077577
2674	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Anayavirus		Anayavirus amelie	E	Mycobacterium phage Amelie			KX808132	NC_051613	Complete genome	dsDNA	bacteria	Anayavirus_amelie.2674.KX808132
2675	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Anayavirus		Anayavirus anaya	E	Mycobacterium phage Anaya			JF704106	NC_042031	Complete genome	dsDNA	bacteria	Anayavirus_anaya.2675.JF704106
2676	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Anayavirus		Anayavirus angelica	E	Mycobacterium phage Angelica			HM152764	NC_014458	Complete genome	dsDNA	bacteria	Anayavirus_angelica.2676.HM152764
2677	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Anayavirus		Anayavirus apocalypse	E	Mycobacterium phage Apocalypse			MF668267	NC_051614	Complete genome	dsDNA	bacteria	Anayavirus_apocalypse.2677.MF668267
2678	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Anayavirus		Anayavirus beezoo	E	Mycobacterium phage Beezoo			MH371113	NC_051615	Complete genome	dsDNA	bacteria	Anayavirus_beezoo.2678.MH371113
2679	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Anayavirus		Anayavirus bella96	E	Mycobacterium phage Bella96			MF377440	NC_051616	Complete genome	dsDNA	bacteria	Anayavirus_bella96.2679.MF377440
2680	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Anayavirus		Anayavirus chris	E	Mycobacterium phage Chris			MT310860	NC_051617	Complete genome	dsDNA	bacteria	Anayavirus_chris.2680.MT310860
2681	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Anayavirus		Anayavirus crimD	E	Mycobacterium phage CrimD			HM152767	NC_014459	Complete genome	dsDNA	bacteria	Anayavirus_crimD.2681.HM152767
2682	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Anayavirus		Anayavirus curiosium	E	Mycobacterium phage Curiosium			MN234226	NC_051618	Complete genome	dsDNA	bacteria	Anayavirus_curiosium.2682.MN234226
2683	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Anayavirus		Anayavirus JAWS	E	Mycobacterium phage JAWS			JN185608	NC_042332	Complete genome	dsDNA	bacteria	Anayavirus_JAWS.2683.JN185608
2684	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Anayavirus		Anayavirus kisi	E	Mycobacterium phage KiSi			MK376955	NC_051619	Complete genome	dsDNA	bacteria	Anayavirus_kisi.2684.MK376955
2685	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Anayavirus		Anayavirus lasthope	E	Mycobacterium phage LastHope			MF140416	NC_051620	Complete genome	dsDNA	bacteria	Anayavirus_lasthope.2685.MF140416
2686	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Anayavirus		Anayavirus laterM	E	Mycobacterium phage LaterM			MG962371	NC_051621	Complete genome	dsDNA	bacteria	Anayavirus_laterM.2686.MG962371
2687	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Anayavirus		Anayavirus markphew	E	Mycobacterium phage MarkPhew			MT310859	NC_051622	Complete genome	dsDNA	bacteria	Anayavirus_markphew.2687.MT310859
2688	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Anayavirus		Anayavirus marshawn	E	Mycobacterium phage Marshawn			MN284895	NC_051623	Complete genome	dsDNA	bacteria	Anayavirus_marshawn.2688.MN284895
2689	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Anayavirus		Anayavirus murucutumbu	E	Mycobacterium phage Murucutumbu			KM677211	NC_028978	Complete genome	dsDNA	bacteria	Anayavirus_murucutumbu.2689.KM677211
2690	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Anayavirus		Anayavirus nibb	E	Mycobacterium phage Nibb			MK460246	NC_051624	Complete genome	dsDNA	bacteria	Anayavirus_nibb.2690.MK460246
2691	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Anayavirus		Anayavirus niklas	E	Mycobacterium Phage Niklas			MK494119	NC_051625	Complete genome	dsDNA	bacteria	Anayavirus_niklas.2691.MK494119
2692	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Anayavirus		Anayavirus prithvi	E	Mycobacterium phage Prithvi			MK016503	NC_051626	Complete genome	dsDNA	bacteria	Anayavirus_prithvi.2692.MK016503
2693	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Anayavirus		Anayavirus sirphilip	E	Mycobacterium phage SirPhilip			MF324911	NC_051627	Complete genome	dsDNA	bacteria	Anayavirus_sirphilip.2693.MF324911
2694	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Anayavirus		Anayavirus urkel	E	Mycobacterium phage Urkel			KX657796	NC_051628	Complete genome	dsDNA	bacteria	Anayavirus_urkel.2694.KX657796
2695	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Anayavirus		Anayavirus validus	E	Mycobacterium phage Validus			KF713486	NC_023498	Complete genome	dsDNA	bacteria	Anayavirus_validus.2695.KF713486
2696	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Anayavirus		Anayavirus yuna	E	Mycobacterium phage Yuna			MN234176	NC_051629	Complete genome	dsDNA	bacteria	Anayavirus_yuna.2696.MN234176
2697	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Anayavirus		Anayavirus yunkel11	E	Mycobacterium phage Yunkel11			MN234165	NC_051630	Complete genome	dsDNA	bacteria	Anayavirus_yunkel11.2697.MN234165
2698	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Anayavirus		Anayavirus zavala	E	Mycobacterium phage Zavala			MN234198	NC_051631	Complete genome	dsDNA	bacteria	Anayavirus_zavala.2698.MN234198
2699	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Fionnbharthvirus		Fionnbharthvirus eponine	E	Mycobacterium phage Eponine			MN945904	NC_051590	Complete genome	dsDNA	bacteria	Fionnbharthvirus_eponine.2699.MN945904
2700	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Fionnbharthvirus		Fionnbharthvirus fionnbharth	E	Mycobacterium phage Fionnbharth			JN831653	NC_027365	Complete genome	dsDNA	bacteria	Fionnbharthvirus_fionnbharth.2700.JN831653
2701	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Fionnbharthvirus		Fionnbharthvirus henu3	E	Mycobacterium phage Henu3			MK224497	NC_051589	Complete genome	dsDNA	bacteria	Fionnbharthvirus_henu3.2701.MK224497
2702	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Fionnbharthvirus		Fionnbharthvirus patt	E	Mycobacterium phage Patt			MK524488	NC_051592	Complete genome	dsDNA	bacteria	Fionnbharthvirus_patt.2702.MK524488
2703	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Fionnbharthvirus		Fionnbharthvirus taquito	E	Mycobacterium phage Taquito			KX621007	NC_051591	Complete genome	dsDNA	bacteria	Fionnbharthvirus_taquito.2703.KX621007
2704	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Keshuvirus		Keshuvirus hurricane	E	Mycobacterium phage Hurricane			MF373841	NC_051604	Complete genome	dsDNA	bacteria	Keshuvirus_hurricane.2704.MF373841
2705	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Keshuvirus		Keshuvirus keshu	E	Mycobacterium phage Keshu			KP027199	NC_026603	Complete genome	dsDNA	bacteria	Keshuvirus_keshu.2705.KP027199
2706	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Keshuvirus		Keshuvirus macncheese	E	Mycobacterium phage MacnCheese			JX042579	NC_042338	Complete genome	dsDNA	bacteria	Keshuvirus_macncheese.2706.JX042579
2707	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Keshuvirus		Keshuvirus pixie	E	Mycobacterium phage Pixie			JF937104	NC_042325	Complete genome	dsDNA	bacteria	Keshuvirus_pixie.2707.JF937104
2708	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Keshuvirus		Keshuvirus shedlockholmes	E	Mycobacterium phage ShedlockHolmes			KR080206	NC_028846	Complete genome	dsDNA	bacteria	Keshuvirus_shedlockholmes.2708.KR080206
2709	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Kratiovirus		Kratiovirus collard	E	Mycobacterium phage Collard			MH651171	NC_051593	Complete genome	dsDNA	bacteria	Kratiovirus_collard.2709.MH651171
2710	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Kratiovirus		Kratiovirus gengar	E	Mycobacterium phage Gengar			KX636165	NC_031035	Complete genome	dsDNA	bacteria	Kratiovirus_gengar.2710.KX636165
2711	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Kratiovirus		Kratiovirus kratio	E	Mycobacterium phage Kratio			KM923971	NC_028947	Complete genome	dsDNA	bacteria	Kratiovirus_kratio.2711.KM923971
2712	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Kratiovirus		Kratiovirus larva	E	Mycobacterium phage Larva			JN243855	NC_023724	Complete genome	dsDNA	bacteria	Kratiovirus_larva.2712.JN243855
2713	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Kratiovirus		Kratiovirus leston	E	Mycobacterium phage Leston			MH051255	NC_051594	Complete genome	dsDNA	bacteria	Kratiovirus_leston.2713.MH051255
2714	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Kratiovirus		Kratiovirus omnicron	E	Mycobacterium phage Omnicron			KM363596	NC_028832	Complete genome	dsDNA	bacteria	Kratiovirus_omnicron.2714.KM363596
2715	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Kratiovirus		Kratiovirus paola	E	Mycobacterium phage Paola			MG962374	NC_051595	Complete genome	dsDNA	bacteria	Kratiovirus_paola.2715.MG962374
2716	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Kratiovirus		Kratiovirus rando14	E	Mycobacterium phage Rando14			MH697592	NC_051596	Complete genome	dsDNA	bacteria	Kratiovirus_rando14.2716.MH697592
2717	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Kratiovirus		Kratiovirus thyatira	E	Mycobacterium phage Thyatira			MH576966	NC_051597	Complete genome	dsDNA	bacteria	Kratiovirus_thyatira.2717.MH576966
2718	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Timquatrovirus		Mycobacterium virus TM4	E	Mycobacterium phage TM4			AF068845	NC_003387	Complete genome	dsDNA	bacteria	Mycobacterium_virus_TM4.2718.AF068845
2719	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Timquatrovirus		Timquatrovirus findley	E	Mycobacterium phage Findley			MF140411	NC_051598	Complete genome	dsDNA	bacteria	Timquatrovirus_findley.2719.MF140411
2720	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Timquatrovirus		Timquatrovirus mufasa	E	Mycobacterium phage Mufasa			KT591490	NC_028759	Complete genome	dsDNA	bacteria	Timquatrovirus_mufasa.2720.KT591490
2721	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Timquatrovirus		Timquatrovirus zoeJ	E	Mycobacterium phage ZoeJ			KJ510412	NC_024147	Complete genome	dsDNA	bacteria	Timquatrovirus_zoeJ.2721.KJ510412
2722	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Unicornvirus		Unicornvirus bryler	E	Mycobacterium phage Bryler			MN369762	NC_051600	Complete genome	dsDNA	bacteria	Unicornvirus_bryler.2722.MN369762
2723	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Unicornvirus		Unicornvirus krueger	E	Mycobacterium phage Krueger			MF324914	NC_051601	Complete genome	dsDNA	bacteria	Unicornvirus_krueger.2723.MF324914
2724	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Weiservirinae	Unicornvirus		Unicornvirus shandong1	E	Mycobacterium phage Shandong1			KY945355	NC_051602	Complete genome	dsDNA	bacteria	Unicornvirus_shandong1.2724.KY945355
